tweet_unixtime,tweet_id,tweet_text,tweet_uid
"2014-01-05 00:00:05",419724970168573952,"RT @fratharryvines: there music has changed so much omfg https://t.co/QoSwtdtcLh",Carliacallisto
"2014-01-05 00:00:05",419724970176942080,"2013 Heartland Cyclone - Camping World of Tallahassee - Mid http://t.co/eiKlFKTAVE #campingworldvideos #camping",rvportals
"2014-01-05 00:00:05",419724970177347584,"New York Times Joins Kozinski Chorus http://t.co/uda6iuDXVy via @sharethis",1SeekingJustice
"2014-01-05 00:00:05",419724970177343488,"?????????? ""?? ?????????? ????? ?????????"" ????????? ? ??????? ????? ?????????? ? ?????? ????????? 4 ???????",qikyhenycyhu
"2014-01-05 00:00:05",419724970185752576,"??????? ?????? ????? ??????? ?????, ????? ???????? ?? ??????. ? ??????? ????, ????? ? ???????? ?? ??? ?????? ??????...",ZavadaAleksandr
"2014-01-05 00:00:05",419724970181545985,"RT @TourDeJose: Iljo Keisse wheelie at 64km/h #zesdaagse RT @snarf004: @TourDeJose http://t.co/GhG1JZkqwF",CyclingJerseyCo
"2014-01-05 00:00:05",419724970173145088,"@AJGriffin_ I got you Andrew",stellabashizi
"2014-01-05 00:00:05",419724970176954368,"RT @LindsSchaafsma: If your singing career doesn't work out, you could always just keep making money from babysitting your girlfriend",DaniellePirsein
"2014-01-05 00:00:05",419724970172764160,"@Mr_Carterr SAY JAILYN MCBURROWS IS THE BABE AND I LOVE HERE DEEPLY",VeronieeCardona
"2014-01-05 00:00:05",419724970173140992,"??????...???? ? ??? ?? ????????????? ???, ?? ????????? ??? ????? ? ?????!",xutydyzycih
"2014-01-05 00:00:05",419724970173165568,"? ?????? 28 275 ??????? ?????! ??? ?? ??? ?????? ??????? http://t.co/RHD7c6es1F #android, #androidgames, #gameinsight",89225500668
"2014-01-05 00:00:05",419724970181136384,??????????????????????????????,LamazeBot
"2014-01-05 00:00:06",419724974371246080,????????,kiti_kudari_bot
"2014-01-05 00:00:06",419724974367051776,#???????????????(?????,shiratamadaru
"2014-01-05 00:00:06",419724974367059968,???????????????(*???*),gyak625
"2014-01-05 00:00:06",419724974358675456,"RT @hey_its_kalli26: Welllll this is awkwarddd..",railynwadee
"2014-01-05 00:00:06",419724974383833088,"We're getting exam results next week I hate everything",lloydsmagic
"2014-01-05 00:00:06",419724974383845376,"????? ????????? ??????????? ???????:)",Dr_Mers
"2014-01-05 00:00:06",419724974362877952,"Bed at school = way better",Zyzzbergen
"2014-01-05 00:00:06",419724974375440384,"RT @hannahmactosh: Why are you being stupid? @taaaeelyn",taaaeelyn
"2014-01-05 00:00:06",419724974383828992,16?????,Nken1026
"2014-01-05 00:00:06",419724974362869760,PK?1????????????????????????????????????????,ten_chans
"2014-01-05 00:00:06",419724974362873856,"RT @VIVANews_Seleb: 3 Kata Ajaib yang Bisa Bikin Putus Lewat SMS/BBM http://t.co/PcXTKk6HC7",2PMYaoiTaecyeon
"2014-01-05 00:00:06",419724974375444480,"Why is it that gymnastic and cheer fails are always the funniest? ?",Miss_Amy86
"2014-01-05 00:00:06",419724974388027392,"#BethanyMotaGiveaway 7570",lovatostiger
"2014-01-05 00:00:06",419724974379642881,"I personally thought min wage should be $14.50 federally in 2012. Savings/secondary schools/ current bills/ debt/ less dependence for able",yayaliens
"2014-01-05 00:00:06",419724974383841280,"RT @BeasiswaS1: mau akun twitter kamu otomatis me-RT info lowongan kerja terbaru? silakan daftar di http://t.co/UUgZxFRruw :) ~0514",LowonganRiau
"2014-01-05 00:00:06",419724974371270656,"Kekoyaan sdg berlaku di sini. #bodyguard",maadiiyaa
"2014-01-05 00:00:06",419724974388023296,"RT @RobsStomach1: #WhoDatNation -- Typical. Welp.. Screw them @espn http://t.co/JPWjIUSxrG",DaigoSon
"2014-01-05 00:00:06",419724974388035584,"@TooPatToCare aw that's adorable peej",CiaraChrunn
"2014-01-05 00:00:06",419724974358683648,"@wanwan733 ????w?????????????????w???????????????ww",some_shi
"2014-01-05 00:00:06",419724974396416000,"RT @MacFARLIN: My two favorite things are commitment &amp; consistency",asharnay
"2014-01-05 00:00:06",419724974362853376,??????????????????????????,0219_kk
"2014-01-05 00:00:06",419724974388047872,"RT @_summercharm: &amp; it was to my sonnng ?..",JayBe_Flexin
"2014-01-05 00:00:06",419724974392233984,"?????????????????????????????https://t.co/lhbPNC1usE #? #??",midori0505
"2014-01-05 00:00:06",419724974392217601,"RT @PAUliniment: 2014 na, di na ko magsstalk promise ?",ImFrvrYoung
"2014-01-05 00:00:06",419724974358659072,"RT @present_santa_: ???????PS3????30???????? ????&amp;?????????? 1?10?22?? ???????????????????????????????????????? http://t.co/VQeslyWvsz",ogami_black1
"2014-01-05 00:00:06",419724974383845377,"@NiornGothic ??????? ??????? ?????????????555555",litlemo_mo
"2014-01-05 00:00:06",419724974371270657,"@79_yamato ?????",haguro2
"2014-01-05 00:00:06",419724974371241984,"@ovavikado ???????????????????????????????????????????????????????????????????????????????????????????(^^)v",anata_m
"2014-01-05 00:00:06",419724974367068160,"@mariaa_quiroz ? no guy but yeah?",RatchetBoyInd
"2014-01-05 00:00:06",419724974392217600,"???????2014?????????????????2014????????????????????? 15,750 ? ??????? http://t.co/6O2r1FAonF #QUaNo",maclove_lv1
"2014-01-05 00:00:06",419724974379634689,"@Byronb96 yoo youre a fagg for not emailing it to me",heibelmedina
"2014-01-05 00:00:06",419724974358671360,"""Dad said that for Christmas I should get a life.""",c_n_corn
"2014-01-05 00:00:06",419724974379642882,"@rizkaindahr @asyavia24 @bunga_virgin1 @dellianur @marchelia_m micele (?)",liani_nni13
"2014-01-05 00:00:06",419724974371241985,"@kaeyabu ???????? ??????",Toshimax
"2014-01-05 00:00:06",419724974379634688,"@mobimoni @mceconf Definitely!",erbetowski
"2014-01-05 00:00:06",419724974388043776,"RT @SanCadilla: As? marcha la lucha por el no descenso, al t?rmino de la jornada sabatina (V?a APP de CANCHA) http://t.co/hNIqEYz5b2",mareo1900
"2014-01-05 00:00:06",419724974396829696,"????? ??????? ???? ????? ???? ?????? ?? ?????? ????? ????? ??? ?? ???? ?????? ?????? ????????? ???  ????? ?? ?????",Online_27
"2014-01-05 00:00:06",419724974388432896,"Me dais pena",xaxee95
"2014-01-05 00:00:06",419724974375837697,"Seguidores Reais? Eu ganho no #addseguidores! Esse site arrebenta 05/01 visita l? -www.addseguidores.com.br #PCAforSupernatural",ELLETRIZE
"2014-01-05 00:00:06",419724974396801024,"RT @Press__Follow: ?????????????????? ???? ??[ 300 ??? ] ???? ? #????_????  @Press__Follow  ? ????? ? ??? ??? ??? ????? ? ???? ?? ????? ?? ?",moOodyalsmr02
"2014-01-05 00:00:06",419724974359068672,"@m7___md ?????????????????????? ????? ???? ??? ??? ??????? ??? ?",noonyaldosri
"2014-01-05 00:00:06",419724974375833600,"RT @onderaytac: ?@mererkez: http://t.co/FPVvHYjWWf? AL? BULA? MEDYAT?R LERE YAZIK D?YOR http://t.co/uyTxCeL0DP",kehribar_1
"2014-01-05 00:00:06",419724974375837696,"Ayyy dios",Monicaxg
"2014-01-05 00:00:06",419724974358667264,"Kudune mas. RT @sunaryoyoyok: @herkayanis lha kowe wis tuwo",herkayanis
"2014-01-05 00:00:06",419724974358687744,"@SurajitDasgupta Yes sir..it is..but a declared one. Not done under the garb of independent journalism.",dchinmay
"2014-01-05 00:00:06",419724974363262976,"@AnnaKendrick47 was sup",Dammydiva2
"2014-01-05 00:00:06",419724974392639488,"I should sleep before I wont be able to get up",TeddyBearKimboh
"2014-01-05 00:00:06",419724974388039680,"@mikec93 neither can I! I miss my bestfriend! I miss our caddo dates! ??",jerryk28
"2014-01-05 00:00:06",419724974384222208,"@Wes_Vile no the show ?",jswaves
"2014-01-05 00:00:06",419724974371639296,"??? ????? 2http://t.co/kzVpGxmV9ihttp://t.co/NRSjs2YRXQhttp://t.co/qNkptYY9rbhttp://t.co/0biXzdoUfX#sex #fucking #???",Dalooah_sex
"2014-01-05 00:00:06",419724974388441088,"@Trillroots thanks Andy ?",SinisterPillar
"2014-01-05 00:00:06",419724974392213504,"RT @kylaespina: Mas gusto ko pa si Sharlene kaysa kay alexa kay Nash . ????",LoversSharlene
"2014-01-05 00:00:07",419724978578132992,"ninguna de mis amiguis, esta para hablar, me siento solo",mathiAranda
"2014-01-05 00:00:07",419724978590732288,"???? ???????",barrel_san
"2014-01-05 00:00:07",419724978590711808,"????????????????????( ? ??` ? )???? ?????????????? ????",___s1ck
"2014-01-05 00:00:07",419724978557186048,"esses seriados na globo de madrugada s?o t?o zzzzzzzzz",SrtReeduss
"2014-01-05 00:00:07",419724978578128896,"@cpowell_25 http://t.co/tRYerPhHUE",CihirioD
"2014-01-05 00:00:07",419724978590724097,"I hate jipreet",FvOshay_
"2014-01-05 00:00:07",419724978586517504,16???????????????????????????????????????,rukimedes_senyu
"2014-01-05 00:00:07",419724978578149376,???????????????????????????,byakuya_steady
"2014-01-05 00:00:07",419724978586517505,"RT @Fact: Nomophobia is the fear of being without your cell phone or losing your signal.",Rihhhanna
"2014-01-05 00:00:07",419724978586546177,"Well... I never fail to do this ?",LoveAlways_Lala
"2014-01-05 00:00:07",419724978561368064,"Almost home !!!",Zpexpredator
"2014-01-05 00:00:07",419724978565554177,"MIX?4 ? ????? ? 480 ? ???????? http://t.co/vdKgArCDsw C9911",kouonchuui
"2014-01-05 00:00:07",419724978586537984,"Chilled with @Picuy10 all day",tataD7
"2014-01-05 00:00:07",419724978573955072,"@DuustinPenna  Juro que si te veo en la calle te violo?a",franmeama
"2014-01-05 00:00:07",419724978582347777,"RT @ayo_andree: ????Paulines photography&gt;",paulinerauhl
"2014-01-05 00:00:07",419724978569768960,"Coiffeur-Tipp: Top Line aus Z?rich http://t.co/2AIkuvicR1 #Coiffeur #Z?rich #Z?rich #frisur",HaarWelt
"2014-01-05 00:00:07",419724978565566465,"RT @SriMulyaniAnis: Rt!""@didinkbdb: hati kecil berbisik ingin kembali padanya !""",didinkbdb
"2014-01-05 00:00:07",419724978578128897,"RT @Pisces_Addict: #Pisces itu orangnya suka senyum2 bahagia sendiri kalo lagi jatuh cinta ^^",tezzakuspytha
"2014-01-05 00:00:07",419724978578137089,"@LilyfromPSO2 ?????????????????????????????????????????????????",max2g54y
"2014-01-05 00:00:07",419724978590740480,"Tragos de amargo licor, que no me hacen olvidar 8. #Ajua",Marahdz16
"2014-01-05 00:00:07",419724978582347776,"Is Wendy's Success at McDonald's Expense?",MsPutOptions
"2014-01-05 00:00:07",419724978557173760,"RT @Caitlin0Sanders: You mean a lot to me. So we are going to figure this out whether you like it or not.",saairaxo
"2014-01-05 00:00:07",419724978590728192,"#AnnaBigGiveaway #AnnaBigGiveaway #AnnaBigGiveaway #AnnaBigGiveaway #AnnaBigGiveaway 838",hyunjae_athena
"2014-01-05 00:00:07",419724978586546176,"done trying",zwwaJ
"2014-01-05 00:00:07",419724978590724096,"tidak salah lagi, munculnya akun gelap ini pasti konspirasi wahyudi #naon",juris_arrozy
"2014-01-05 00:00:07",419724978565554176,"RT @ulzzangkr_: DAYE ??????????????????????????? ???????????????? ??????????? ?????? http://t.co/JpnrDZSA41",CreamYounggi
"2014-01-05 00:00:07",419724978578137088,"@Laxgirlofficial preach ?",NorthernerLax
"2014-01-05 00:00:07",419724978582331392,"???????????? ????????? ???? ???????? http://t.co/gofcX43VGC",habarovski
"2014-01-05 00:00:07",419724978582351872,"RT @SayaKakiPerli: Kau ingat sweet ke snap sambil tarik pipi masing-masing? Lepas tu letak caption ""Doakan kami till jannah"". Euw, mohon pu?",ierahSyaZul
"2014-01-05 00:00:07",419724978561355776,"@kpoptownshopp ???",ploy_1234
"2014-01-05 00:00:07",419724978590715904,"RT @BenjaminGlew: Thanks for the 'ships Pau. http://t.co/jHpQTc3Uty",QuitSnitchin_
"2014-01-05 00:00:07",419724978557181952,"@sio_tann ??",altreat
"2014-01-05 00:00:07",419724978565550080,????????????,rippichun
"2014-01-05 00:00:07",419724978565562368,"RT @lyndelynde2: If people heard the way I talk to my dog I would have no friends.",HayesJordyn
"2014-01-05 00:00:07",419724978569760768,"Medal a Day For Motivation Day 4- Sandy Hook Memorial Half Marathon. http://t.co/2Sd8UjlSGY",halfcrazymama
"2014-01-05 00:00:07",419724978578132993,"@Aileenskiess lmfao two fare",YoMatheww
"2014-01-05 00:00:07",419724978552991744,"??????Facebook??????? http://t.co/pzQK3oQqEp",JAPAN_TAROU
"2014-01-05 00:00:07",419724978552979456,"Flight delayed again :/ Starting to feel like I'm never gonna make it back to New York!!!",livhutch
"2014-01-05 00:00:07",419724978573963264,"????? (????) ??????????????????????19???2????????????http://t.co/tf1U0QuhP8 Amazon?http://t.co/x2lvsd3F2f",kunitachilibbot
"2014-01-05 00:00:07",419724978557157377,??????16??????????,erg_love927
"2014-01-05 00:00:07",419724978573942785,????????????????,iady_3321
"2014-01-05 00:00:07",419724978557169664,"@Naaaa30 ???????????????( ??0?)??",wa07na
"2014-01-05 00:00:07",419724978573955073,"@yawanherdi mamam wkkw",tubagusjoddy
"2014-01-05 00:00:07",419724978557583360,"What do you guys think Fred Durst did for New Years?",lame_duckling
"2014-01-05 00:00:07",419724978557177858,"Engga sih hahhh""@pipitbensueb: Haha ngaruh apa? RT @adeg_pasaribu: Asikk...nm gw yg prtama ""@sulis_eriani: @adeg_pasaribu @pipitbensueb .""",sulis_eriani
"2014-01-05 00:00:07",419724978590715905,"???????????? ( @xoxorinamerooo ???????? http://t.co/cNaUa0tctz )",jhonson_8
"2014-01-05 00:00:07",419724978578132994,"RT @shingeki_lover: #??1?????????????????? http://t.co/lSxKHGrgHG",toufu_soyjoy
"2014-01-05 00:00:07",419724978578526208,"RT @FactsOfSchool: we take the naps we think we deserve",_kelseypoole
"2014-01-05 00:00:07",419724978591113216,"Daira agustina linco . Te re doy",MillsFloor27
"2014-01-05 00:00:07",419724978591109120,"Last 24Hrs: BTC Guild 48, GHash.IO 47, Slush 14, Eligius 11, BitMinter 7, Deepbit 2, P2Pool 2",liveBTCMINING
"2014-01-05 00:00:07",419724978578530304,"Is anybody up ..",dayanaax3_
"2014-01-05 00:00:07",419724978570166272,"RT @cumhuriyetgzt: Bekir Co?kun yazd?: G?ky?z?n? de ?alm??lar... http://t.co/1EwnZrXqLH",cihansahmo
"2014-01-05 00:00:07",419724978565943296,"RT @IHoodie_: LOL REGI ANSWERED THIS ON HIS AMA IM DED http://t.co/4rtJJt1aaL",TheRevTastic
"2014-01-05 00:00:07",419724978591117312,"@GreatWhiteHopee taught me how to be D1",Scientist_Mike
"2014-01-05 00:00:07",419724978578550784,"?@wilveliz1: @DaarianEsther si no son como Mia son hermosos? :(",DaarianEsther
"2014-01-05 00:00:07",419724978561757184,"RT @62Mashka: ?????? ???????? ????.?????? ?? ??? ???????",_Fiery_Katniss
"2014-01-05 00:00:07",419724978574344192,"@IaMaruChan sigueme china muerta de hambre",RivasIsDead
"2014-01-05 00:00:07",419724978561753088,"Wala kang crush ate ? ? hahahahhaaha meron naman :) http://t.co/KLsCeDLBYi",yeah_just_Ed
"2014-01-05 00:00:07",419724978578546689,"a que edad fue tu primer beso..? ? a los 6 me lo robaron   pero a los 12 los di http://t.co/aMGUYqHOYN",tobyelcapo
"2014-01-05 00:00:07",419724978582716416,"What is your favorite way to spend some time alone? ? I like to draw I'm actually drawing beau brooks right now ... http://t.co/Bc9xlduvaU",7point5SOSummer
"2014-01-05 00:00:07",419724978574327808,"@IronHead_Bz any spots on the team?",SnK_Gaperrr
"2014-01-05 00:00:07",419724978557554688,"RT @Jfrezhh: I'm still goin get mine !",helbody
"2014-01-05 00:00:07",419724978561777665,"God dammit Dan",DanPowers666
"2014-01-05 00:00:07",419724978561372160,"@Paullie_Walnuts if only",bayleekeith8
"2014-01-05 00:00:07",419724978561753089,"@shy_lucy5 @onepeas1219 ??? ?? ??",dianne_suh
"2014-01-05 00:00:07",419724978586927104,"Paranormal Activity was actually a decent movie",cailon
"2014-01-05 00:00:07",419724978578526209,"RT @tjmbeauty16: I be sleep during the day &amp; be up all night !",nichelle_renee
"2014-01-05 00:00:07",419724978557575168,"? ??????! ????! =))",pucawenefohi
"2014-01-05 00:00:07",419724978557558784,"@jimoriartyss ei fica calma",ygorpf1
"2014-01-05 00:00:07",419724978586935296,"when I was in 2nd grade I only knew 2 rap songs and that was Pump It by BEP and Ms. New Booty by whoever the hell he ain't relevant",HancockUnoDeuce
"2014-01-05 00:00:07",419724978565967872,"Yo tampoco he visto una paloma peque?a. Nacen ya grandes???",AlbersDamaso
"2014-01-05 00:00:07",419724978582724608,"??? ??????? ?????????? http://t.co/DaYDcG3v66 #douga ??????# #hentai http://t.co/ALrCc6uS0p",2nd_video
"2014-01-05 00:00:07",419724978570141696,"Another Sunday! #jimllfixitdents",Jimbluebird
"2014-01-05 00:00:07",419724978557177856,"????????? ?? ???????? ????? 10 ????? ? ???????? http://t.co/Z3Sag6IkTe",AlexeyWee
"2014-01-05 00:00:07",419724978573946880,"@Martinez98A haha I was just thinking how anyone I went to elementary with would see me and be like ""well she hasn't changed???""",lauren_naisbitt
"2014-01-05 00:00:07",419724978561769472,"????? ????? Bill Nelson - The Hipster Gimmick ??????? http://t.co/l06iB4qrbF",TekstyPesenokRu
"2014-01-05 00:00:07",419724978574348288,"I don't enjoy getting my hair done",LankfordTavia
"2014-01-05 00:00:07",419724978573942784,"What the fuck is Twitter on -.- anit nobody wanna see tht weird ass shit lbfs",Andre_Sandoval9
"2014-01-05 00:00:07",419724978561761280,"RT @SierraTownsend: I'm on a mission which requires a higher position, desire and vision keeps the fire inside of me glistening.",xoxojasminem
"2014-01-05 00:00:07",419724978565955584,"@pippjh hey pip",gallagherofsean
"2014-01-05 00:00:07",419724978557177857,"Zona de Promesas #Cerati",Gira1985
"2014-01-05 00:00:07",419724978561777664,"@blessedrxws goodmorning",cocomygrande
"2014-01-05 00:00:08",419724982772445184,???????????,OID0110
"2014-01-05 00:00:08",419724982772445187,4????4?????????????????????????,dousuru_bot
"2014-01-05 00:00:08",419724982776639488,"8===D (honestly??) you don't talk a lot but other times you don't shut up. funny, and look up to you and am jealous of your speed. Great kid",Csquared313
"2014-01-05 00:00:08",419724982772445185,??????????,frisksnpi
"2014-01-05 00:00:08",419724982768238592,"Mau keluar tapi mau kemana lagi ? Semua kebon,tanggul daerah sokin udeh gw jelajahin semua haha",jonggysays
"2014-01-05 00:00:08",419724982747279360,"RT @VIVANews_Seleb: 3 Kata Ajaib yang Bisa Bikin Putus Lewat SMS/BBM http://t.co/PcXTKk6HC7",JKhristofel
"2014-01-05 00:00:08",419724982747267072,"[Auction] 1/19?????D???????????????1?2? http://t.co/jsTZtHp9lA #????",kyarylovelog
"2014-01-05 00:00:08",419724982776647680,IS?????????3???????????????v(*'-'*)o?????,uverlovekoki1
"2014-01-05 00:00:08",419724982780837888,"Jum'at RT @cumannanya: #CNNeedMoreHolidays hari lahirmu?:3",hambalibnu
"2014-01-05 00:00:08",419724982764060673,"llego la hora de bolasiar a la gorda , ok no basta jaja !",LuchooGabriel
"2014-01-05 00:00:08",419724982776631296,"RT @LovePhrase: For every day, I miss you. For every hour, I need you. For every minute, I feel you. For every second, I want you. Forever,?",danialjaafar
"2014-01-05 00:00:08",419724982751465472,"RT @b_spectra: 140105 ??? ??? ?! http://t.co/K73HsjmAh8",tanatny_
"2014-01-05 00:00:08",419724982751490048,?????????????????,ruri_101226
"2014-01-05 00:00:08",419724982755672064,"@asai0301fb ???????????????????????????????????????????????????????????????",GGXrd_headkiss
"2014-01-05 00:00:08",419724982776631297,"Ya kalo diajak shooping smbl jalan2 gini si baikan dlu deh, hehe @ChoiriaFitri",novasagita27
"2014-01-05 00:00:08",419724982751473665,???,carenhortensia
"2014-01-05 00:00:08",419724982759862272,"RT @ArmandoSoCal: @IsiisPadilla que si me muero por ti 77'",IsiisPadilla
"2014-01-05 00:00:08",419724982772441088,"@gabhirsch miss u too bby",brielledeclercq
"2014-01-05 00:00:08",419724982759874560,"RT @jacqueline_g66: @garrettgrier_ @paigeym_ he still hasn't replied so I guess it's cool?",paigeym_
"2014-01-05 00:00:08",419724982772453376,"Me destruyo pensando en cosas que pasaron y ahora no est?n en decisiones que tome y cambiaron mi vida por completo #byeconmigo",valavalitha
"2014-01-05 00:00:08",419724982785019905,"Latest finance news: http://t.co/tNx47l9Rvf - top stories by USATODAYmoney, SlateMoneybox",shrinkbill
"2014-01-05 00:00:08",419724982747283456,"@eb110ss ???????????",pipppopipo
"2014-01-05 00:00:08",419724982785044480,??????????????????????????,nandeyanen0108
"2014-01-05 00:00:08",419724982759870464,"Please go home http://t.co/jafJ0e0aRW",SpecialistRL
"2014-01-05 00:00:08",419724982772445186,"RT @CuteEmergency: Everybody needs a pocket kitten. http://t.co/sV0WpPmYez",paytonboner
"2014-01-05 00:00:08",419724982776639489,"@tu__ba__ ????????....",Kitagawa___Keik
"2014-01-05 00:00:08",419724982776639490,"@CrayolaR no hahaha.",IsTheMrsMalik_
"2014-01-05 00:00:08",419724982747676672,"#Caceres: Temperatura actual: 7?C - Sensaci?n t?rmica: 7?C - Humedad 93 % - Tiempo previsto: Nublado ||  08:00 -  5/1/14",TiempoCaceres
"2014-01-05 00:00:08",419724982764470272,"T? amando minhas unhas.",nheble_
"2014-01-05 00:00:08",419724982760251392,"RT @Mack_Attackkkk: Still rattled that Matt won $100 of a lotto ticket he didn't even pay for....",Mattf777
"2014-01-05 00:00:08",419724982764441600,"RT @Press__Follow: ?????????????????? ???? ??[ 300 ??? ] ???? ? #????_????  @Press__Follow  ? ????? ? ??? ??? ??? ????? ? ???? ?? ????? ?? ?",Rooz88Sweety
"2014-01-05 00:00:08",419724982785019906,"""@danieliel0: @jjexxica oyasumi gul :v"" oyasumi!",jjexxica
"2014-01-05 00:00:08",419724982781243392,"RT @ElfrideBenitez: Noche: pErd0n n te kiseP m0lesta, nunka + te vuelbo a m0leztAr Ma?ana: 0lap",LuceroPenayo
"2014-01-05 00:00:08",419724982756052992,"I've collected $1070311! Who can collect more? It's a challenge! http://t.co/jIpBoe0ylN #ipad #ipadgames #gameinsight",Roesnoes
"2014-01-05 00:00:08",419724982768631808,"http://t.co/F5f7HZp6Do - Video Tube for YouTube - Android funny as hell",AqariU
"2014-01-05 00:00:08",419724982751862784,"(NEAR) FUTURE : Robots, regenerative medicine and more: Futurists gaze into 2014 / @jtemple - http://t.co/tfEtPjEdiW",jerome_esteves
"2014-01-05 00:00:08",419724982777040896,"RT @InfoPique: FOTO: @3gerardpique en la visita a los hospitales (3) http://t.co/vL3wDo2vKk",Pmgp3_
"2014-01-05 00:00:08",419724982760259584,"RT @gormelisin: Sanat?? Alex Andreyev'in ''insan?n g?zlerini a?mas?, bazen ?ok ac? verici olabilir'' adl? ?al??mas?n? G?rmelisin! http://t.?",emelsokullu
"2014-01-05 00:00:08",419724982772441089,"@x_x08natsu ?????( ??? ) http://t.co/7AKCLiSvEu",Pyonte_mayu
"2014-01-05 00:00:08",419724982785417216,"^_^ sin nada que hacer :D http://t.co/dTHcdfIqUr",PaOlaKaztii
